n_nodes,degree,n_roots,max_edges,min_edges,n_evidence,time,degrees_occurred,result
5,3,2,3,1,2,0.04600167274475098,"[2, 1, 1, 0]","         p instantiations
1  0.17033       1=True, "
15,9,2,3,1,6,0.19522905349731445,"[2, 3, 4, 5, 5, 4, 4, 4, 3, 3, 2, 1, 0]","          p           instantiations
3  0.000198  7=False,10=True,9=True,"
25,9,2,3,1,10,0.292025089263916,"[1, 1, 3, 2, 2, 3, 4, 4, 4, 4, 4, 5, 5, 4, 5, 6, 5, 4, 3, 2, 1, 0]","           p                            instantiations
13  0.000943  2=False,7=False,23=True,15=True,21=True,"
35,12,2,3,1,14,0.40789365768432617,"[2, 2, 2, 2, 1, 1, 3, 2, 2, 2, 3, 3, 3, 4, 4, 4, 6, 8, 7, 6, 7, 7, 7, 6, 5, 4, 3, 2, 1, 0]","              p                                     instantiations
3  1.903855e-07  5=True,2=True,7=True,12=True,17=False,26=False..."
45,13,2,3,1,18,0.729337215423584,"[2, 1, 3, 2, 2, 3, 2, 2, 2, 3, 4, 4, 3, 4, 5, 5, 5, 5, 6, 6, 7, 10, 11, 11, 11, 10, 10, 10, 9, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]","              p                                     instantiations
1  6.789796e-09  4=True,1=True,29=True,27=False,14=True,41=Fals..."
