n_nodes,degree,n_roots,max_edges,min_edges,n_evidence,time,degrees_occurred,result
5,4,2,3,1,2,0.08316516876220703,"[1, 2, 2, 1, 0]","          p                           instantiations
1  0.051322  4=True,1=True,0=True,2=False, 3=False, "
15,8,2,3,1,6,0.37099146842956543,"[1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 4, 3, 2, 1, 0]","          p                                     instantiations
0  0.001163  7=True,6=False,3=True,2=True,0=True,10=True,8=..."
25,10,2,3,1,10,0.4110579490661621,"[1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 6, 7, 6, 5, 4, 3, 2, 1, 0]","          p                                     instantiations
0  0.000002  11=True,10=True,8=False,7=True,5=True,2=True,1..."
35,13,2,3,1,14,0.5908799171447754,"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 5, 4, 3, 2, 1, 0]","              p                                     instantiations
7  1.284330e-07  20=True,17=True,12=True,7=True,4=True,2=True,1..."
45,15,2,3,1,18,0.7780354022979736,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 6, 6, 6, 7, 7, 9, 9, 9, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]","              p                                     instantiations
2  7.643484e-10  18=True,15=False,10=True,9=True,7=True,6=True,..."
