n_nodes,degree,n_roots,max_edges,min_edges,n_evidence,time,degrees_occurred,result
5,4,2,3,1,2,0.09299945831298828,"[1, 2, 1, 0]","        p instantiations
0  0.0608       2=False,"
15,8,2,3,1,6,0.3100008964538574,"[2, 5, 2, 4, 3, 2, 2, 1, 0]","          p            instantiations
1  0.004067  0=True,2=True,1=True,   "
25,10,2,3,1,10,0.7480082511901855,"[6, 5, 5, 1, 9, 3, 9, 4, 8, 4, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]","          p                               instantiations
2  0.000009  8=False,9=True,24=False,11=False,0=False,  "
35,13,2,3,1,14,1.50307297706604,"[3, 4, 3, 7, 13, 5, 13, 2, 2, 14, 7, 3, 1, 13, 12, 12, 11, 10, 9, 1, 8, 7, 6, 5, 5, 4, 3, 2, 1, 0]","              p                                     instantiations
0  5.587086e-07  32=False,27=False,10=False,0=False,5=False,21=..."
45,15,2,3,1,18,3.6442062854766846,"[7, 8, 17, 16, 7, 5, 2, 1, 8, 1, 15, 14, 4, 14, 15, 14, 13, 3, 15, 14, 13, 1, 12, 11, 10, 9, 8, 8, 7, 6, 5, 4, 3, 2, 1, 0]","                p                                     instantiations
178  4.091039e-08  14=False,37=False,41=True,20=False,36=True,21=..."
