n_nodes,degree,n_roots,max_edges,min_edges,n_evidence,time,degrees_occurred,result
5,4,2,3,1,2,0.0879979133605957,"[2, 1, 2, 1, 0]","          p                            instantiations
0  0.415238  1=True,0=True,4=False,2=False, 3=False, "
15,8,2,3,1,6,0.2539970874786377,"[6, 2, 6, 5, 7, 6, 4, 6, 1, 5, 4, 3, 2, 1, 0]","          p                                     instantiations
0  0.000702  1=True,8=False,4=True,13=True,11=True,3=True,5..."
25,10,2,3,1,10,1.3288633823394775,"[3, 10, 3, 13, 5, 14, 14, 13, 12, 12, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 3, 2, 1, 0]","          p                                     instantiations
2  0.000003  23=False,4=True,12=True,11=False,5=False,22=Fa..."
35,13,2,3,1,14,50.928812742233276,"[7, 2, 10, 14, 20, 1, 21, 2, 20, 19, 18, 1, 18, 1, 17, 16, 1, 2, 15, 14, 13, 12, 11, 10, 9, 1, 8, 7, 6, 5, 4, 3, 2, 1, 0]","              p                                     instantiations
0  3.018741e-08  0=False,21=True,12=True,11=True,31=False,10=Tr..."
45,15,2,3,1,18,20.076655626296997,"[3, 7, 7, 7, 2, 3, 10, 9, 12, 19, 18, 17, 1, 16, 4, 4, 15, 2, 18, 17, 16, 16, 15, 1, 2, 15, 16, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 6, 5, 4, 3, 2, 1, 0]","              p                                     instantiations
0  2.953760e-09  9=False,10=True,37=False,28=True,34=False,3=Fa..."
