n_nodes,degree,n_roots,max_edges,min_edges,n_evidence,time,degrees_occurred,result
5,4,2,3,1,2,0.13631105422973633,"[2, 1, 0]","        p instantiations
0  0.5696       4=False,"
15,8,2,3,1,6,0.5300028324127197,"[2, 2, 2, 2, 2, 3, 4, 3, 2, 1, 1, 0]","          p           instantiations
1  0.006201  3=True,6=False,5=True, "
25,10,2,3,1,10,0.6749246120452881,"[1, 2, 3, 3, 3, 4, 4, 4, 5, 6, 7, 6, 5, 4, 1, 3, 2, 1, 0]","          p                              instantiations
1  0.000067  0=True,1=True,14=False,8=False,24=False,  "
35,13,2,3,1,14,1.3169989585876465,"[1, 2, 2, 2, 2, 2, 2, 2, 3, 3, 4, 4, 5, 6, 6, 6, 6, 7, 7, 8, 9, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]","              p                                     instantiations
0  5.211278e-07  2=False,0=False,5=True,13=False,34=False,24=Fa..."
45,15,2,3,1,18,1.6680121421813965,"[2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 4, 5, 5, 5, 6, 6, 8, 8, 9, 10, 11, 12, 11, 10, 10, 9, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]","               p                                     instantiations
18  1.082221e-07  12=False,21=True,22=False,34=False,24=False,38..."
